Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,region diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,conference size,conf_wl,opp_games_played,opponent win:loss
26,harvard,2014,Princeton,1,12,59,47,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.607
27,harvard,2014,Cornell,1,25,72,47,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.419
28,harvard,2014,Columbia,1,33,80,47,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.429
29,harvard,2014,Yale,1,12,70,58,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.452
30,harvard,2014,Brown,1,5,98,93,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.464
31,harvard,2014,Cincinnati,0,4,61,57,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,2,10,0.597,34,0.647
32,harvard,2014,Michigan State,0,-7,73,80,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,2,12,0.642,36,0.75
1,harvard,2015,Massachusetts Institute of Technology,0,21,73,52,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,0,0,0,0
2,harvard,2015,Holy Cross,0,-1,57,58,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,34,0.588
3,harvard,2015,Florida Atlantic,0,22,71,49,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,14,0.631,32,0.313
4,harvard,2015,Houston,0,21,84,63,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,11,0.64,33,0.515
5,harvard,2015,Massachusetts,0,2,75,73,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,14,0.631,33,0.727
6,harvard,2015,Northeastern,0,14,60,46,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,32,0.344
7,harvard,2015,Vermont,0,12,64,52,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,9,0.583,33,0.667
8,harvard,2015,Boston University,0,14,70,56,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,35,0.686
9,harvard,2015,Virginia,0,-49,27,76,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,15,0.618,37,0.811
10,harvard,2015,Arizona State,0,-10,46,56,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,12,0.642,33,0.636
11,harvard,2015,Grand Canyon,0,13,72,59,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,8,0.6,30,0.5
12,harvard,2015,Saint Rose,0,46,84,38,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,0,0,0,0
13,harvard,2015,Dartmouth,1,11,57,46,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.429
14,harvard,2015,Boston College,0,-7,57,64,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,15,0.618,32,0.25
15,harvard,2015,Bryant,0,9,66,57,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,32,0.563
16,harvard,2015,Dartmouth,1,-9,61,70,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.429
17,harvard,2015,Princeton,1,3,75,72,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,30,0.7
18,harvard,2015,Pennsylvania,1,25,63,38,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.286
19,harvard,2015,Brown,1,2,76,74,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,29,0.517
20,harvard,2015,Yale,1,2,52,50,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,3,0,8,0.6,33,0.576
21,harvard,2015,Columbia,1,4,72,68,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,34,0.618
22,harvard,2015,Cornell,1,21,61,40,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.071
23,harvard,2015,Pennsylvania,1,23,69,46,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.286
24,harvard,2015,Princeton,1,8,63,55,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,30,0.7
25,harvard,2015,Cornell,1,-8,49,57,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.071
26,harvard,2015,Columbia,1,10,80,70,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,34,0.618
27,harvard,2015,Yale,1,-10,52,62,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,3,0,8,0.6,33,0.576
28,harvard,2015,Brown,1,10,72,62,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,29,0.517
29,harvard,2015,Yale,1,2,53,51,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,3,0,8,0.6,33,0.576
30,harvard,2015,North Carolina,0,-2,65,67,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,15,0.618,34,0.706
1,pennsylvania,2006,Siena,0,5,82,77,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,10,0.597,30,0.2
2,pennsylvania,2006,Drexel,0,8,68,60,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,12,0.642,29,0.586
3,pennsylvania,2006,Colorado,0,-18,60,78,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,12,0.642,30,0.467
4,pennsylvania,2006,Navy,0,13,86,73,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,8,0.6,28,0.321
5,pennsylvania,2006,Temple,0,-4,46,50,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,14,0.631,30,0.533
6,pennsylvania,2006,Duke,0,-13,59,72,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,12,0.642,33,0.818
7,pennsylvania,2006,Villanova,0,-7,55,62,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,16,0.626,32,0.75
8,pennsylvania,2006,Hawaii,0,3,58,55,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,9,0.583,29,0.552
9,pennsylvania,2006,Brigham Young-Hawaii,0,10,72,62,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,0,0,0,0
10,pennsylvania,2006,Citadel,0,35,84,49,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,11,0.64,28,0.429
11,pennsylvania,2006,Fordham,0,-15,63,78,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,14,0.631,29,0.448
12,pennsylvania,2006,Cornell,1,40,84,44,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.481
13,pennsylvania,2006,Columbia,1,32,87,55,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.444
14,pennsylvania,2006,Lafayette,0,32,105,73,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,8,0.6,28,0.321
15,pennsylvania,2006,La Salle,0,8,73,65,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,14,0.631,29,0.345
16,pennsylvania,2006,Saint Joseph's,0,-3,44,47,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,14,0.631,36,0.667
17,pennsylvania,2006,Brown,1,17,68,51,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,28,0.429
18,pennsylvania,2006,Yale,1,22,74,52,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.407
19,pennsylvania,2006,Dartmouth,1,19,70,51,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.37
20,pennsylvania,2006,Harvard,1,13,81,68,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.444
21,pennsylvania,2006,Princeton,1,19,60,41,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,28,0.536
22,pennsylvania,2006,Columbia,1,-2,57,59,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.444
23,pennsylvania,2006,Cornell,1,11,67,56,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.481
24,pennsylvania,2006,Harvard,1,3,74,71,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.444
25,pennsylvania,2006,Dartmouth,1,16,68,52,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.37
26,pennsylvania,2006,Yale,1,2,57,55,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.407
27,pennsylvania,2006,Brown,1,6,74,68,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,28,0.429
28,pennsylvania,2006,Princeton,1,-1,59,60,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,28,0.536
29,pennsylvania,2006,Texas,0,-8,52,60,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,0,12,0.642,31,0.645
1,pennsylvania,2007,Texas-El Paso,0,-3,66,69,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,3,12,0.642,31,0.677
2,pennsylvania,2007,Syracuse,0,-18,60,78,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,3,16,0.626,35,0.657
3,pennsylvania,2007,St. Francis (NY),0,30,86,56,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,3,11,0.64,27,0.37
4,pennsylvania,2007,Florida Gulf Coast,0,23,97,74,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,0,0,0,0
5,pennsylvania,2007,Drexel,0,19,68,49,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,12,0.642,31,0.484
6,pennsylvania,2007,Monmouth,0,14,80,66,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,11,0.64,34,0.559
7,pennsylvania,2007,Villanova,0,-10,89,99,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,16,0.626,33,0.848
8,pennsylvania,2007,Navy,0,21,79,58,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,8,0.6,28,0.357
9,pennsylvania,2007,Fordham,0,-17,60,77,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,14,0.631,32,0.5
10,pennsylvania,2007,Illinois-Chicago,0,12,90,78,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,9,0.583,31,0.516
11,pennsylvania,2007,Seton Hall,0,-9,85,94,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,16,0.626,30,0.6
12,pennsylvania,2007,North Carolina,0,-38,64,102,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,12,0.642,31,0.742
13,pennsylvania,2007,Elon,0,2,66,64,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,11,0.64,29,0.517
14,pennsylvania,2007,Cornell,1,18,74,56,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,28,0.464
15,pennsylvania,2007,Columbia,1,26,69,43,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,27,0.407
16,pennsylvania,2007,La Salle,0,1,93,92,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,14,0.631,28,0.643
17,pennsylvania,2007,Temple,0,2,76,74,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,14,0.631,32,0.531
18,pennsylvania,2007,Saint Joseph's,0,-10,74,84,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,14,0.631,33,0.576
19,pennsylvania,2007,Brown,1,16,77,61,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,27,0.37
20,pennsylvania,2007,Yale,1,-9,68,77,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,29,0.517
21,pennsylvania,2007,Dartmouth,1,20,73,53,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,27,0.222
22,pennsylvania,2007,Harvard,1,14,67,53,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,27,0.481
23,pennsylvania,2007,Princeton,1,13,48,35,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,27,0.444
24,pennsylvania,2007,Columbia,1,19,73,54,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,27,0.407
25,pennsylvania,2007,Cornell,1,12,83,71,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,28,0.464
26,pennsylvania,2007,Harvard,1,16,83,67,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,27,0.481
27,pennsylvania,2007,Dartmouth,1,2,80,78,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,27,0.222
28,pennsylvania,2007,Yale,1,28,86,58,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,29,0.517
29,pennsylvania,2007,Brown,1,3,67,64,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,15,8,0.6,27,0.37
30,pennsylvania,2007,Princeton,1,16,64,48,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,27,0.444
31,pennsylvania,2007,Texas A&amp;M,0,-16,52,68,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,0,12,0.642,0,0
1,pennsylvania,2008,Drexel,0,-8,59,67,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,12,0.642,32,0.719
2,pennsylvania,2008,Loyola (MD),0,-21,68,89,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,10,0.597,31,0.581
3,pennsylvania,2008,Howard,0,-15,65,80,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,11,0.64,31,0.29
4,pennsylvania,2008,Citadel,0,16,93,77,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,11,0.64,30,0.233
5,pennsylvania,2008,Virginia,0,-15,85,100,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,12,0.642,32,0.656
6,pennsylvania,2008,Navy,0,4,71,67,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,8,0.6,30,0.467
7,pennsylvania,2008,Lafayette,0,-12,69,81,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,8,0.6,30,0.3
8,pennsylvania,2008,Villanova,0,-26,61,87,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,16,0.626,33,0.667
9,pennsylvania,2008,North Carolina,0,-35,71,106,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,12,0.642,38,0.816
10,pennsylvania,2008,Monmouth,0,8,69,61,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,11,0.64,30,0.4
11,pennsylvania,2008,Elon,0,3,67,64,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,11,0.64,30,0.233
12,pennsylvania,2008,Florida Gulf Coast,0,-30,30,60,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,8,0.6,0,0
13,pennsylvania,2008,Miami (FL),0,-26,62,88,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,12,0.642,32,0.375
14,pennsylvania,2008,NJIT,0,11,79,68,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,4,0.596,0,0
15,pennsylvania,2008,La Salle,0,-4,58,62,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,14,0.631,30,0.333
16,pennsylvania,2008,Saint Joseph's,0,-40,42,82,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,17,14,0.631,32,0.563
17,pennsylvania,2008,Temple,0,-16,64,80,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,1,1,14,0.631,30,0.4
18,pennsylvania,2008,Harvard,1,4,73,69,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,28,0.429
19,pennsylvania,2008,Dartmouth,1,2,68,66,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,27,0.333
20,pennsylvania,2008,Columbia,1,-16,58,74,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,28,0.571
21,pennsylvania,2008,Cornell,1,-13,74,87,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,28,0.571
22,pennsylvania,2008,Princeton,1,5,70,65,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,28,0.393
23,pennsylvania,2008,Brown,1,-5,61,66,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,29,0.379
24,pennsylvania,2008,Yale,1,13,78,65,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,27,0.519
25,pennsylvania,2008,Dartmouth,1,26,88,62,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,27,0.333
26,pennsylvania,2008,Harvard,1,-10,79,89,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,28,0.429
27,pennsylvania,2008,Yale,1,7,70,63,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,27,0.519
28,pennsylvania,2008,Brown,1,-32,43,75,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,29,0.379
29,pennsylvania,2008,Cornell,1,-2,92,94,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,28,0.571
30,pennsylvania,2008,Columbia,1,2,69,67,1,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,17,8,0.6,28,0.571
31,pennsylvania,2008,Princeton,1,13,60,47,0,0,0.46366782,0.75432526,0.359861592,0.359861592,0.705882353,2,1,8,0.6,28,0.393
1,pennsylvania,2009,North Carolina,0,-15,71,86,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,12,0.642,39,0.923
2,pennsylvania,2009,Drexel,0,-2,64,66,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,12,0.642,32,0.375
3,pennsylvania,2009,Monmouth,0,21,83,62,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,11,0.64,31,0.226
4,pennsylvania,2009,Penn State,0,-12,73,85,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,11,0.64,31,0.484
5,pennsylvania,2009,Albany (NY),0,-10,63,73,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,9,0.583,30,0.5
6,pennsylvania,2009,Villanova,0,-22,47,69,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,16,0.626,35,0.629
7,pennsylvania,2009,Navy,0,-11,65,76,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,8,0.6,30,0.533
8,pennsylvania,2009,Central Florida,0,-17,64,81,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,12,0.642,31,0.516
9,pennsylvania,2009,Campbell,0,11,78,67,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,7,0.588,30,0.333
10,pennsylvania,2009,Lafayette,0,14,84,70,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,8,0.6,30,0.5
11,pennsylvania,2009,Temple,0,-25,53,78,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,14,0.631,34,0.618
12,pennsylvania,2009,NJIT,0,19,59,40,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,4,0.596,0,0
13,pennsylvania,2009,La Salle,0,-9,70,79,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,1,14,0.631,32,0.469
14,pennsylvania,2009,Saint Joseph's,0,-12,68,80,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,1,14,14,0.631,34,0.618
15,pennsylvania,2009,Harvard,1,6,66,60,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,30,0.267
16,pennsylvania,2009,Dartmouth,1,-3,60,63,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,28,0.357
17,pennsylvania,2009,Columbia,1,-11,63,74,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,29,0.483
18,pennsylvania,2009,Cornell,1,-15,73,88,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,28,0.786
19,pennsylvania,2009,Brown,1,21,73,52,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,29,0.655
20,pennsylvania,2009,Yale,1,5,68,63,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,28,0.464
21,pennsylvania,2009,Princeton,1,7,62,55,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,29,0.207
22,pennsylvania,2009,Dartmouth,1,-10,59,69,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,28,0.357
23,pennsylvania,2009,Harvard,1,-6,60,66,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,30,0.267
24,pennsylvania,2009,Yale,1,-8,79,87,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,28,0.464
25,pennsylvania,2009,Brown,1,10,64,54,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,29,0.655
26,pennsylvania,2009,Cornell,1,-25,58,83,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,28,0.786
27,pennsylvania,2009,Columbia,1,1,51,50,0,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,1,8,0.6,29,0.483
28,pennsylvania,2009,Princeton,1,-3,56,59,1,0.110726644,0.380622837,0.761245675,0.214532872,0.290657439,0.726643599,2,14,8,0.6,29,0.207
1,pennsylvania,2010,Penn State,0,-15,55,70,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,11,0.64,38,0.711
2,pennsylvania,2010,Villanova,0,-38,65,103,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,16,0.626,38,0.789
3,pennsylvania,2010,Delaware,0,-3,94,97,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,13,12,0.642,32,0.406
4,pennsylvania,2010,Drexel,0,-9,49,58,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,13,12,0.642,29,0.517
5,pennsylvania,2010,Navy,0,-6,67,73,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,8,0.6,30,0.633
6,pennsylvania,2010,Albany (NY),0,-18,60,78,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,13,9,0.583,31,0.484
7,pennsylvania,2010,Monmouth,0,-5,75,80,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,11,0.64,31,0.258
8,pennsylvania,2010,Davidson,0,-29,50,79,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,12,0.642,35,0.771
9,pennsylvania,2010,Duke,0,-59,55,114,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,12,0.642,37,0.811
10,pennsylvania,2010,Lafayette,0,-15,62,77,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,8,0.6,30,0.267
11,pennsylvania,2010,Maryland-Baltimore County,0,11,82,71,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,1,9,0.583,32,0.469
12,pennsylvania,2010,Temple,0,-15,45,60,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,13,14,0.631,34,0.647
13,pennsylvania,2010,La Salle,0,-19,57,76,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,13,14,0.631,31,0.581
14,pennsylvania,2010,Saint Joseph's,0,-21,64,85,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,1,13,14,0.631,32,0.531
15,pennsylvania,2010,Yale,1,-13,48,61,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,1,8,0.6,28,0.464
16,pennsylvania,2010,Brown,1,1,55,54,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,1,8,0.6,28,0.321
17,pennsylvania,2010,Dartmouth,1,2,53,51,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,1,8,0.6,28,0.321
18,pennsylvania,2010,Harvard,1,-14,66,80,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,1,8,0.6,28,0.5
19,pennsylvania,2010,Cornell,1,15,79,64,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,31,0.677
20,pennsylvania,2010,Columbia,1,-4,62,66,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,28,0.429
21,pennsylvania,2010,Princeton,1,-7,51,58,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,27,0.481
22,pennsylvania,2010,Brown,1,-7,73,80,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,28,0.321
23,pennsylvania,2010,Yale,1,12,81,69,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,28,0.464
24,pennsylvania,2010,Columbia,1,-1,55,56,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,1,8,0.6,28,0.429
25,pennsylvania,2010,Cornell,1,-20,48,68,0,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,1,8,0.6,31,0.677
26,pennsylvania,2010,Harvard,1,-1,66,67,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,28,0.5
27,pennsylvania,2010,Dartmouth,1,10,78,68,1,0,0.567901235,0.716049383,0.104938272,0.444444444,0.709876543,2,13,8,0.6,28,0.321
